,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
159778,04-May-2016,14:32:00,1,,34,7,0,4,,,,,,,,,,,,,,15,4,28372,,,,26,3226,,,,31,27833,,,,32,14432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,04-May-2016,15:02:00,1,,36,7,1,7,,,,,,,,,,,,,,15,22,27557,,,,4,16056,,,,26,21388,,,,32,4739,,,,3,2981,,,,16,32650,,,,31,24544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,06-May-2016,19:53:00,2,1.000000,37,8,0,6,,,,,,,,,,,,,,15,30,4002,,,,7,9114,,,,11,13844,,,,8,25512,,,,28,7633,,,,27,20810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,06-May-2016,20:53:00,2,1.000000,38,8,0,6,,,,,,,,,,,,,,15,30,8141,,,,7,10076,,,,1,16551,,,,11,4264,,,,9,23688,,,,28,32022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,06-May-2016,21:53:00,1,1.000000,39,8,0,6,,,,,,,,,,,,,,15,11,14914,,,,17,12834,,,,28,18774,,,,7,11539,,,,1,17590,,,,30,22315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,06-May-2016,22:53:00,1,1.000000,40,,0,9,,,,,,,,,,,,,,15,17,22088,,,,28,1668,,,,30,3492,,,,1,8192,,,,7,31720,,,,22,4266,,,,19,9524,,,,6,16224,,,,11,20942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,07-May-2016,00:17:00,7,1.000000,41,10,0,6,,,,,,,,,,,,,,15,19,27288,,,,3,6183,,,,28,3932,,,,17,15287,,,,24,3209,,,,16,30296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,07-May-2016,01:17:00,4,1.000000,42,10,0,5,,,,,,,,,,,,,,15,6,7947,,,,17,31470,,,,19,2104,,,,24,15817,,,,28,4512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,07-May-2016,02:17:00,3,1.000000,43,10,0,6,,,,,,,,,,,,,,15,2,31664,,,,17,8890,,,,12,27270,,,,6,10216,,,,19,27958,,,,5,8106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159778,07-May-2016,03:17:00,1,1.000000,44,10,0,6,,,,,,,,,,,,,,15,19,2494,,,,12,19086,,,,17,32098,,,,2,20162,,,,5,30084,,,,9,26068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
